mean_rank,feature,rank_shift,rank_att,rank_shift_in_modal,rank_att_in_modal,modality,importance_shift,importance_att,top_10_pct,mean_de,mean_re,std_de,std_re,pval,pval_adj,log_fc,group,pval_adj_log,mean_diff,pathway,module
1088.0,Trp63_853,1192,984,494,443,ATAC,0.00081,0.000226,None,-0.039046,-0.005886,0.043896,0.051794,3.830520360896821e-07,2e-06,0.536105,reprogramming,5.767447,0.03316,,
1088.0,Zscan4ps2_232,1024,1152,384,558,ATAC,0.001211,0.000186,None,-0.004734,0.04701,0.074817,0.080986,1.640128397903536e-06,7e-06,0.564773,reprogramming,5.183554,0.051745,,
1088.0,Slc7a5,1104,1072,500,402,RNA,0.000996,0.000202,None,0.060891,0.03006,0.188668,0.122838,0.00021871228082763627,0.001685,-1.040808,dead-end,2.773474,0.030831,,
1088.5,Sv2c,1977,200,898,119,RNA,0.0,0.000901,att,0.005053,0.000585,0.042213,0.01161,0.010216491319534067,0.042404,-3.112821,dead-end,1.372589,0.004468,,
1091.0,Mga_96,1122,1060,452,497,ATAC,0.000948,0.000204,None,-0.039151,0.011866,0.0522,0.070711,7.712348515585877e-10,0.0,0.759918,reprogramming,8.325215,0.051016,,
1091.5,Glucose→G6P,1369,814,168,161,Flux,0.000471,0.000293,None,3.148834,3.248611,0.099572,0.518058,2.4503792348740484e-06,3e-06,0.045005,reprogramming,5.581357,0.099777,Glycolysis + TCA cycle,M_1
1092.5,Lbx2_498,1226,959,516,424,ATAC,0.000726,0.000234,None,0.023533,-0.025434,0.102758,0.088649,0.0003700328110363359,0.000923,-0.64244,dead-end,3.034802,-0.048968,,
1095.0,Trp73_691,1179,1011,487,467,ATAC,0.000827,0.00022,None,-0.031057,0.014156,0.06642,0.086157,8.039306883842491e-06,2.9e-05,0.635626,reprogramming,4.541518,0.045213,,
1096.0,Tfdp2_255,1065,1127,410,542,ATAC,0.0011,0.00019,None,0.032316,0.00979,0.073787,0.060191,0.01915650451684902,0.031676,-0.243497,dead-end,1.499264,-0.022526,,
1096.5,Fgf13,636,1557,317,550,RNA,0.003965,0.000113,None,0.039169,0.102119,0.139818,0.225259,4.1715342629368796e-14,0.0,1.428416,reprogramming,11.742089,-0.06295,,
1097.5,Foxl1_376,1354,841,609,345,ATAC,0.000493,0.000282,None,-0.000471,-0.003108,0.056428,0.071547,0.7505877513634497,0.787137,-0.034288,dead-end,0.10395,-0.002636,,
1098.5,Tcfl5,627,1570,313,555,RNA,0.004041,0.000111,None,0.039587,0.018065,0.172846,0.108837,0.004577769791714825,0.022112,-1.14739,dead-end,1.65537,0.021521,,
1099.5,Mixl1_881,1135,1064,460,498,ATAC,0.000909,0.000203,None,0.02248,-0.00936,0.100249,0.092182,0.017708010916666444,0.029502,-0.387395,dead-end,1.530145,-0.03184,,
1100.0,Hoxc4_581,1351,849,607,349,ATAC,0.000496,0.000279,None,0.008157,-0.013944,0.069676,0.069058,0.02014987483109445,0.03291,-0.291281,dead-end,1.482675,-0.0221,,
1101.5,Sebox_397,1161,1042,475,487,ATAC,0.00085,0.00021,None,0.034918,-0.013791,0.092821,0.085535,0.00011922818447981888,0.000339,-0.577575,dead-end,3.470421,-0.048709,,
1101.5,Snx30,743,1460,367,514,RNA,0.002846,0.000129,None,0.158633,0.078306,0.281176,0.204151,3.012555995174151e-10,0.0,-1.07759,dead-end,8.124155,0.080327,,
1102.5,Arntl_89,1049,1156,401,562,ATAC,0.001139,0.000185,None,-0.000891,0.003855,0.065136,0.06368,0.5886226994761877,0.642619,0.05997,reprogramming,0.192046,0.004747,,
1104.5,Eva1c,813,1396,400,494,RNA,0.002312,0.00014,None,0.029524,0.084422,0.126857,0.201131,2.3533544108379063e-13,0.0,1.555733,reprogramming,11.04185,-0.054899,,
1105.0,Tfdp1_256,1100,1110,435,531,ATAC,0.000998,0.000194,None,0.032316,0.00979,0.073787,0.060191,0.01915650451684902,0.031676,-0.243497,dead-end,1.499264,-0.022526,,
1105.5,Rfx7_709,1307,904,576,386,ATAC,0.000568,0.000252,None,0.003059,0.001348,0.053926,0.056095,0.8170769206893292,0.846806,-0.021475,dead-end,0.072216,-0.001711,,
1106.5,Phf21a_15,1066,1147,411,554,ATAC,0.0011,0.000187,None,0.007489,-0.012424,0.05072,0.05898,0.006372491095497864,0.011947,-0.261264,dead-end,1.922751,-0.019913,,
1107.0,Nceh1,687,1527,342,537,RNA,0.003457,0.000118,None,0.051471,0.103482,0.15522,0.216143,1.3759739042912246e-09,0.0,1.045553,reprogramming,7.499662,-0.052011,,
1108.5,Slc39a4,989,1228,464,449,RNA,0.001384,0.000169,None,0.012172,0.029143,0.102039,0.143986,0.0026844997603874647,0.014283,1.271835,reprogramming,1.845179,-0.016971,,
1109.0,Dlx4_427,1247,971,533,433,ATAC,0.000683,0.000231,None,0.009107,-0.017698,0.087842,0.093784,0.028557276883707364,0.045271,-0.358478,dead-end,1.344178,-0.026805,,
1111.0,Shox2_463,1244,978,530,439,ATAC,0.000688,0.000227,None,0.011986,-0.012536,0.089065,0.091269,0.04520510113333813,0.067445,-0.315859,dead-end,1.171047,-0.024522,,
1112.0,Epha1,895,1329,427,473,RNA,0.001881,0.000151,None,0.043517,0.007107,0.168833,0.07798,4.295150464885119e-07,7e-06,-2.640626,dead-end,5.186152,0.03641,,
1112.5,Ptgir,1948,277,900,158,RNA,0.0,0.000673,None,0.006076,0.000184,0.050029,0.007386,0.0038714442053904372,0.019331,-5.047678,dead-end,1.71375,0.005891,,
1112.5,Gata3_384,1264,961,546,426,ATAC,0.000657,0.000233,None,0.051604,0.045323,0.082087,0.099673,0.5967103553027052,0.649686,-0.05622,dead-end,0.187297,-0.006281,,
1114.5,Hand1_66,1371,858,620,354,ATAC,0.00047,0.000275,None,0.024116,-0.019277,0.063651,0.0544,6.452041208433719e-07,3e-06,-0.550264,dead-end,5.564488,-0.043393,,
1115.0,Nr1h2_688,889,1341,303,699,ATAC,0.001935,0.000149,None,-0.053498,0.08231,0.104171,0.091794,1.2574937194431847e-17,0.0,1.719398,reprogramming,15.746925,0.135808,,
1116.5,Epha3,719,1514,355,531,RNA,0.003172,0.00012,None,0.044044,0.022203,0.153567,0.122692,0.0019252160774509508,0.010863,-1.004014,dead-end,1.964044,0.021841,,
1117.5,Gsx1_556,1221,1014,513,470,ATAC,0.000733,0.000219,None,0.012695,-0.007946,0.092571,0.086806,0.09574380545608284,0.131073,-0.259422,dead-end,0.882488,-0.020641,,
1117.5,Nkx61_499,1285,950,561,419,ATAC,0.000615,0.000235,None,0.010473,-0.009133,0.086882,0.071994,0.08276620072239999,0.114549,-0.250058,dead-end,0.941007,-0.019605,,
1122.0,Rfx3_710,1262,982,545,442,ATAC,0.00066,0.000227,None,0.00735,0.002887,0.061559,0.066956,0.6022859507865024,0.654949,-0.054651,dead-end,0.183793,-0.004464,,
1123.0,Arid5a_9,927,1319,323,683,ATAC,0.00166,0.000153,None,-0.018493,0.051795,0.08391,0.08018,4.464218045781585e-09,0.0,0.80398,reprogramming,7.602951,0.070289,,
1123.5,Nr4a2_677,1160,1087,474,513,ATAC,0.00085,0.000198,None,-0.027446,0.03563,0.07552,0.076693,7.481726528700521e-09,0.0,0.798776,reprogramming,7.394881,0.063075,,
1124.0,Meis3_525,1358,890,613,377,ATAC,0.000489,0.000258,None,0.016465,0.00281,0.055151,0.055493,0.0698490132069557,0.0998,-0.161165,dead-end,1.000867,-0.013655,,
1124.5,Car13,583,1666,294,618,RNA,0.004709,9.2e-05,None,0.02722,0.012168,0.125534,0.078161,0.0062318029136194395,0.028427,-1.172457,dead-end,1.546271,0.015052,,
1125.5,Ces2e,664,1587,335,566,RNA,0.003668,0.000109,None,0.000444,0.004904,0.014714,0.050582,0.0025897638503623605,0.013875,3.470095,reprogramming,1.857778,-0.004461,,
1126.5,Hsf1_626,1444,809,673,330,ATAC,0.000358,0.000295,None,0.003773,-0.027556,0.04014,0.036767,2.8167674775089737e-08,0.0,-0.451896,dead-end,6.847326,-0.031329,,
1127.5,Rax_447,1253,1002,539,459,ATAC,0.000673,0.000221,None,0.034,-0.019284,0.101744,0.093777,0.0001229367533196315,0.000347,-0.650981,dead-end,3.459902,-0.053284,,
1127.5,Ppfibp2,605,1650,303,604,RNA,0.004254,9.5e-05,None,0.022004,0.061687,0.117837,0.190289,1.475678846624592e-08,0.0,1.516023,reprogramming,6.54918,-0.039683,,
1127.5,Bcdin3d,726,1529,358,539,RNA,0.003035,0.000117,None,0.028617,0.058235,0.109016,0.171853,3.5721063370983957e-06,4.4e-05,1.04654,reprogramming,4.354119,-0.029618,,
1128.5,Fetub,896,1361,428,484,RNA,0.001877,0.000145,None,0.003546,0.017687,0.038649,0.096596,3.044357465311646e-06,3.8e-05,2.328534,reprogramming,4.417495,-0.01414,,
1129.0,Foxh1_304,908,1350,310,706,ATAC,0.001829,0.000148,None,-0.035528,0.0576,0.069638,0.072125,1.0918342121776841e-17,0.0,1.141662,reprogramming,15.794034,0.093128,,
1129.0,Neurog1_85,1121,1137,451,546,ATAC,0.00095,0.000189,None,0.070101,0.000276,0.102396,0.088531,6.749006054986076e-07,3e-06,-0.694132,dead-end,5.547019,-0.069825,,
1130.5,Tmem47,823,1438,405,508,RNA,0.002261,0.000134,None,0.209681,0.105775,0.332286,0.235299,4.89631717362171e-12,0.0,-1.064127,dead-end,9.807847,0.103907,,
1132.0,Cyfip2,1031,1233,479,450,RNA,0.001182,0.000168,None,0.014836,0.029684,0.098394,0.127025,0.004603433410271648,0.022221,1.01139,reprogramming,1.653244,-0.014849,,
1134.5,Cnrip1,763,1506,376,530,RNA,0.002655,0.00012,None,0.098613,0.049223,0.214083,0.172946,5.757097373155913e-07,9e-06,-1.038519,dead-end,5.068131,0.04939,,
1136.0,Irf2_636,1291,981,565,441,ATAC,0.000602,0.000227,None,0.011917,-0.006709,0.068003,0.060679,0.038858717763287816,0.059057,-0.233506,dead-end,1.228727,-0.018626,,
1137.0,Klf12_236,1167,1107,478,528,ATAC,0.000842,0.000194,None,-0.013181,0.038922,0.048111,0.055321,1.678305419612643e-12,0.0,0.607303,reprogramming,10.870561,0.052103,,
1137.0,Sry_748,1180,1094,488,519,ATAC,0.000827,0.000196,None,0.000411,-0.002408,0.042124,0.053822,0.6500055729804337,0.700529,-0.036396,dead-end,0.154574,-0.002819,,
1139.5,Arhgap6,514,1765,257,715,RNA,0.005856,6.6e-05,None,0.045438,0.019136,0.164914,0.112476,0.0003414795460530993,0.002475,-1.266663,dead-end,2.606493,0.026302,,
1140.0,Hand2_68,1381,899,627,383,ATAC,0.000449,0.000254,None,0.024116,-0.019277,0.063651,0.0544,6.452041208433719e-07,3e-06,-0.550264,dead-end,5.564488,-0.043393,,
1140.0,Adgre5,706,1574,350,557,RNA,0.003258,0.00011,None,0.149432,0.07457,0.304392,0.21007,4.137801472491049e-08,1e-06,-1.057843,dead-end,6.129527,0.074863,,
1140.0,Irx6_485,1034,1246,390,627,ATAC,0.001174,0.000166,None,0.013305,-0.012514,0.047136,0.056091,0.00018529847168783536,0.000494,-0.330718,dead-end,3.305995,-0.025819,,
1140.5,Hoxd3_583,1384,897,629,381,ATAC,0.000443,0.000255,None,0.011543,-0.00115,0.066751,0.06313,0.1557821655392983,0.200811,-0.155431,dead-end,0.697212,-0.012692,,
1141.5,Erg_287,1242,1041,528,486,ATAC,0.000692,0.00021,None,0.025835,0.005232,0.078283,0.062139,0.04171650455481512,0.063075,-0.232243,dead-end,1.200144,-0.020602,,
1145.0,Map3k11,800,1490,394,522,RNA,0.002423,0.000125,None,0.041527,0.08238,0.13473,0.180781,2.4240766460124146e-08,0.0,1.01804,reprogramming,6.351211,-0.040854,,
1145.5,Zscan4f_233,1116,1175,447,575,ATAC,0.000966,0.000181,None,-0.004734,0.04701,0.074817,0.080986,1.640128397903536e-06,7e-06,0.564773,reprogramming,5.183554,0.051745,,
1145.5,Nkx62_838,1337,954,595,421,ATAC,0.000523,0.000234,None,0.009526,0.010688,0.091064,0.086124,0.9237986922122504,0.93938,0.013654,reprogramming,0.027159,0.001162,,
1146.0,Cd82,1005,1287,470,463,RNA,0.001316,0.000159,None,0.045192,0.103606,0.153553,0.231372,3.630328854683712e-11,0.0,1.239639,reprogramming,8.983031,-0.058414,,
1146.0,Abcc4,907,1385,436,491,RNA,0.001829,0.000141,None,0.03004,0.064926,0.111436,0.175755,9.603948842100015e-08,2e-06,1.137296,reprogramming,5.786476,-0.034887,,
1146.0,Mfap4,1144,1148,511,428,RNA,0.000889,0.000187,None,0.062485,0.011465,0.198612,0.104161,2.9899359098319776e-09,0.0,-2.483291,dead-end,7.187753,0.05102,,
1147.5,Pcsk5,1929,366,868,202,RNA,0.0,0.000537,None,0.020461,0.004145,0.101719,0.046618,0.00015859167832133546,0.001278,-2.315109,dead-end,2.893492,0.016316,,
1148.0,Meox2_504,1347,949,604,418,ATAC,0.000508,0.000235,None,0.002765,0.014935,0.080522,0.080044,0.2650430699102693,0.321033,0.144541,reprogramming,0.49345,0.01217,,
1149.0,Barx1_432,1355,943,610,413,ATAC,0.000492,0.000239,None,0.033537,-0.013179,0.084107,0.07976,5.490344957071094e-05,0.000165,-0.555116,dead-end,3.781307,-0.046716,,
1149.0,Cacna1e,1396,902,591,352,RNA,0.000425,0.000253,None,0.000131,0.004682,0.000649,0.058552,0.0037429414188175666,0.01886,5.162707,reprogramming,1.724459,-0.004551,,
1149.5,Rab3b,858,1441,415,509,RNA,0.002088,0.000134,None,0.012674,0.027491,0.083769,0.132933,0.002593521256015049,0.013889,1.127749,reprogramming,1.857315,-0.014816,,
1149.5,Foxo3_319,929,1370,324,720,ATAC,0.001658,0.000144,None,-0.072635,0.105306,0.130145,0.095192,3.6763022624291206e-19,0.0,2.443186,reprogramming,17.196198,0.177941,,
1149.5,Agtr2,1491,808,621,322,RNA,0.000314,0.000295,None,0.034958,0.008465,0.170301,0.079658,0.00025397754693561074,0.001923,-2.065269,dead-end,2.716076,0.026494,,
1150.0,NP_598,1324,976,588,437,ATAC,0.00054,0.000228,None,0.023262,-0.013225,0.078915,0.081577,0.0009189315432476061,0.002065,-0.450692,dead-end,2.685149,-0.036486,,
1150.0,Ar,807,1493,397,524,RNA,0.00235,0.000123,None,0.028935,0.013282,0.121955,0.092282,0.004627561997256698,0.022291,-1.13464,dead-end,1.651878,0.015653,,
1150.5,Tal1_782,1432,869,665,361,ATAC,0.000379,0.000266,None,-0.000833,-0.008477,0.046655,0.041456,0.21365194923697692,0.265711,-0.102092,dead-end,0.575591,-0.007644,,
1152.5,Snai1_197,1374,931,622,406,ATAC,0.000468,0.000244,None,0.013407,0.003248,0.053025,0.057638,0.16957861244976336,0.217011,-0.121142,dead-end,0.663517,-0.010159,,
1153.0,Rasgef1b,1061,1245,488,453,RNA,0.001115,0.000166,None,0.070371,0.158758,0.229237,0.288146,3.7710121718364407e-13,0.0,1.238758,reprogramming,10.853649,-0.088387,,
1153.5,Foxq1,1189,1118,530,416,RNA,0.000815,0.000192,None,0.05256,0.144117,0.201799,0.326744,3.1215730772220014e-14,0.0,1.522323,reprogramming,11.861172,-0.091557,,
1153.5,Klf4_143,1297,1010,569,466,ATAC,0.000588,0.00022,None,-0.006331,0.026794,0.032926,0.038048,3.7491043386000685e-11,0.0,0.391049,reprogramming,9.562897,0.033125,,
1154.0,Icam1,978,1330,460,474,RNA,0.001419,0.000151,None,0.030199,0.070245,0.137749,0.212262,5.300497727497782e-07,8e-06,1.247017,reprogramming,5.100262,-0.040046,,
1154.0,Nkx25_421,1311,997,578,454,ATAC,0.000558,0.000223,None,-0.003624,0.000459,0.051805,0.052243,0.5621365098770563,0.621832,0.053001,reprogramming,0.206327,0.004083,,
1155.0,Nr3c1_673,1322,988,586,447,ATAC,0.000541,0.000225,None,-0.029375,-0.005313,0.049297,0.048751,0.00041217091286140724,0.001011,0.365888,reprogramming,2.995264,0.024061,,
1155.5,Atf3_110,1182,1129,490,543,ATAC,0.000823,0.00019,None,0.046374,0.000563,0.085612,0.083395,0.00010896074972199263,0.000313,-0.489924,dead-end,3.503908,-0.045811,,
1156.0,Rgs16,1063,1249,489,454,RNA,0.001104,0.000165,None,0.126651,0.061709,0.290778,0.221237,9.517590417768082e-07,1.3e-05,-1.084896,dead-end,4.873905,0.064943,,
1156.5,Bhlhe40_55,1084,1229,425,614,ATAC,0.001038,0.000168,None,-0.004543,0.001191,0.088351,0.071506,0.6140115056260289,0.666878,0.07451,reprogramming,0.175953,0.005734,,
1156.5,Sp2_150,1274,1039,551,484,ATAC,0.00064,0.00021,None,0.009433,0.004944,0.016783,0.019682,0.062239127713691285,0.089976,-0.054019,dead-end,1.045876,-0.004489,,
1157.0,Zfp637_220,1023,1291,383,661,ATAC,0.001214,0.000158,None,0.013153,0.034732,0.069912,0.086664,0.03526757126478463,0.054538,0.228267,reprogramming,1.2633,0.021579,,
1157.0,Gm5294_352,1149,1165,469,568,ATAC,0.000874,0.000183,None,-0.036594,0.049376,0.065324,0.062655,1.3571802336566423e-17,0.0,1.090324,reprogramming,15.727582,0.08597,,
1157.0,Pit1_621,1003,1311,372,676,ATAC,0.001326,0.000155,None,0.035101,-0.009363,0.057631,0.059878,8.594766871721605e-08,0.0,-0.516195,dead-end,6.384623,-0.044464,,
1158.0,Rara_685,1225,1091,515,516,ATAC,0.000728,0.000197,None,-0.02691,0.02293,0.06023,0.064373,1.4605365207415843e-08,0.0,0.660635,reprogramming,7.127573,0.04984,,
1158.0,Mycn_65,1000,1316,370,680,ATAC,0.001337,0.000153,None,0.011075,-0.000333,0.051365,0.055712,0.11143065731662051,0.149534,-0.139479,dead-end,0.82526,-0.011409,,
1160.0,Ralgds,938,1382,446,490,RNA,0.001615,0.000141,None,0.093892,0.04369,0.196418,0.146781,1.9414259020893554e-08,0.0,-1.14032,dead-end,6.441271,0.050202,,
1161.0,Zfp354c_202,1375,947,623,416,ATAC,0.000468,0.000236,None,-0.003551,-0.003217,0.022888,0.024386,0.9158325798494795,0.933811,0.00441,reprogramming,0.029741,0.000334,,
1162.0,Arid2_11,1181,1143,489,551,ATAC,0.000824,0.000188,None,0.011145,-0.005895,0.064079,0.061323,0.04860960844764479,0.072017,-0.213509,dead-end,1.142563,-0.01704,,
1164.0,Hif3a_869,1151,1177,470,576,ATAC,0.000869,0.00018,None,-0.011392,0.02504,0.048924,0.04892,1.6964646539928262e-07,1e-06,0.443099,reprogramming,6.105528,0.036432,,
1165.0,AC1689771_719,1409,921,647,401,ATAC,0.000407,0.000247,None,0.005457,-0.012891,0.041275,0.037551,0.00098646322366601,0.002194,-0.243402,dead-end,2.658749,-0.018348,,
1169.0,Atf6_111,1217,1121,511,538,ATAC,0.00074,0.000192,None,0.012199,0.004071,0.084671,0.076253,0.46687198546866604,0.525587,-0.09705,dead-end,0.279355,-0.008127,,
1170.0,Rfx6_705,1392,948,635,417,ATAC,0.000433,0.000236,None,-0.001965,-0.004785,0.048089,0.058187,0.6846350656878576,0.730995,-0.037207,dead-end,0.136086,-0.00282,,
1170.0,Pbx1_554,1306,1034,575,480,ATAC,0.000568,0.000211,None,0.018636,-0.020438,0.063082,0.070225,1.7870605665556008e-05,5.8e-05,-0.509333,dead-end,4.233264,-0.039074,,
1170.5,B430010I23Rik,913,1428,438,504,RNA,0.001771,0.000135,None,0.032014,0.066917,0.120589,0.18381,5.155851841128224e-07,8e-06,1.089037,reprogramming,5.111077,-0.034903,,
1170.5,Tbx5_764,1157,1184,472,582,ATAC,0.000861,0.000178,None,-0.032654,0.0274,0.06273,0.076927,4.684112620149097e-10,0.0,0.807355,reprogramming,8.532631,0.060054,,
1171.0,Stc2,879,1463,421,516,RNA,0.001989,0.000129,None,0.015966,0.042071,0.091211,0.160152,4.153037164627673e-06,5.1e-05,1.416764,reprogramming,4.295774,-0.026105,,
1172.0,Als2cl,538,1806,270,756,RNA,0.005484,5.8e-05,None,0.023892,0.055293,0.127891,0.16057,3.2782303085506824e-06,4.1e-05,1.233366,reprogramming,4.388871,-0.031401,,
1174.0,Klf9_184,1343,1005,600,462,ATAC,0.000517,0.000221,None,0.017924,0.023752,0.125194,0.129614,0.7339275337319651,0.773339,0.062967,reprogramming,0.11163,0.005829,,
1175.5,Zfp187_160,1299,1052,571,491,ATAC,0.000586,0.000206,None,0.006535,-0.017984,0.120607,0.106395,0.12280577984785336,0.162089,-0.332046,dead-end,0.790247,-0.024519,,
1175.5,Stat4_759,1499,852,709,351,ATAC,0.000309,0.000277,None,0.001378,-0.027984,0.042783,0.041427,1.01633305121211e-06,4e-06,-0.4292,dead-end,5.373339,-0.029362,,
1175.5,Tcf12_59,1097,1254,434,634,ATAC,0.001002,0.000165,None,-0.047105,0.05538,0.087309,0.079739,4.199330467962596e-15,0.0,1.35715,reprogramming,13.360278,0.102485,,
1176.0,Eml1,644,1708,321,658,RNA,0.003918,8.3e-05,None,0.052913,0.024143,0.183174,0.108633,0.0003168342857791253,0.00232,-1.152935,dead-end,2.63447,0.028771,,
1177.0,Rfx5_704,1350,1004,606,461,ATAC,0.000502,0.000221,None,-0.002249,-0.007434,0.046873,0.041335,0.3995129933672731,0.462953,-0.069351,dead-end,0.334463,-0.005185,,
1177.5,Snai3_147,1346,1009,603,465,ATAC,0.00051,0.00022,None,0.013407,0.003248,0.053025,0.057638,0.16957861244976336,0.217011,-0.121142,dead-end,0.663517,-0.010159,,
1177.5,Foxg1_299,933,1422,327,755,ATAC,0.001643,0.000136,None,-0.073098,0.114169,0.132158,0.096285,4.486717571288299e-20,0.0,2.517445,reprogramming,17.933589,0.187267,,
1178.5,Slc1a6,898,1459,430,513,RNA,0.001872,0.00013,None,0.026914,0.011314,0.12612,0.077406,0.0046976927194331995,0.022574,-1.261503,dead-end,1.646399,0.0156,,
1179.5,Sp6_191,1170,1189,481,586,ATAC,0.000837,0.000176,None,0.003246,0.018533,0.037506,0.041286,0.003975964436298161,0.007784,0.178647,reprogramming,2.108773,0.015288,,
1182.5,Ovol1_166,949,1416,339,750,ATAC,0.001562,0.000137,None,-0.002431,0.028787,0.059102,0.075649,0.0004335196838159384,0.00106,0.359564,reprogramming,2.974538,0.031218,,
1184.5,Pax2_612,1246,1123,532,539,ATAC,0.000685,0.000192,None,0.001484,-0.012572,0.078651,0.081014,0.19248750081664917,0.242463,-0.189472,dead-end,0.615355,-0.014056,,
1184.5,Nfatc4_857,1284,1085,560,511,ATAC,0.000616,0.000198,None,-0.022539,-0.047419,0.055319,0.05925,0.0013990342063061661,0.002991,-0.465692,dead-end,2.524161,-0.02488,,
1185.0,Pknox2_501,1401,969,641,432,ATAC,0.000416,0.000231,None,0.019557,-0.000925,0.051869,0.055688,0.0048961574594706195,0.00944,-0.242697,dead-end,2.025049,-0.020482,,
1185.0,Spib_271,1469,901,688,385,ATAC,0.000333,0.000253,None,0.006351,-0.019749,0.031179,0.028185,3.2106556466228515e-09,0.0,-0.35696,dead-end,7.737777,-0.026101,,
1186.0,Egr1_190,1169,1203,480,596,ATAC,0.000838,0.000174,None,0.01482,0.000928,0.028643,0.031145,0.0006240146767197722,0.001473,-0.166372,dead-end,2.831716,-0.013892,,
1186.5,Esrrb_669,1235,1138,522,547,ATAC,0.000712,0.000189,None,-0.031306,0.025961,0.064411,0.061861,6.616693677880652e-10,0.0,0.768379,reprogramming,8.388734,0.057267,,
1186.5,Klf6_794,1289,1084,563,510,ATAC,0.000606,0.000198,None,-0.015342,0.040896,0.049696,0.057107,2.2957733279126916e-13,0.0,0.657634,reprogramming,11.697432,0.056238,,
1187.5,Foxp4_300,969,1406,350,744,ATAC,0.001459,0.000138,None,-0.072635,0.105306,0.130145,0.095192,3.6763022624291206e-19,0.0,2.443186,reprogramming,17.196198,0.177941,,
1188.0,Gm5294_335,1042,1334,396,693,ATAC,0.001154,0.000151,None,-0.056591,0.077743,0.097261,0.070361,1.98809983853388e-19,0.0,1.762583,reprogramming,17.399054,0.134334,,
1188.5,Hey2_29,1175,1202,483,595,ATAC,0.00083,0.000174,None,-0.006625,0.001027,0.057024,0.058105,0.32566232055146715,0.384953,0.10046,reprogramming,0.414592,0.007652,,
1189.0,Myf5_778,1465,913,686,395,ATAC,0.000339,0.000249,None,0.000738,-0.006676,0.036889,0.039624,0.14819821719023263,0.19244,-0.097492,dead-end,0.715705,-0.007414,,
1189.5,Mecp2_642,788,1591,241,857,ATAC,0.002498,0.000108,None,-0.016055,0.035587,0.068199,0.071641,1.5210981185945112e-07,1e-06,0.617492,reprogramming,6.150636,0.051642,,
1190.0,Plcl1,815,1565,401,553,RNA,0.002305,0.000112,None,0.086005,0.03369,0.237703,0.146757,5.73185427001882e-07,9e-06,-1.390233,dead-end,5.069287,0.052316,,
1190.5,Stat5a_755,1436,945,667,415,ATAC,0.000371,0.000237,None,-7e-05,-0.026155,0.052736,0.059101,0.000550970557268804,0.001322,-0.379965,dead-end,2.878759,-0.026085,,
1191.0,Csgalnact1,1362,1020,580,382,RNA,0.000482,0.000217,None,0.075365,0.030566,0.228388,0.138017,7.600206524104233e-06,8.7e-05,-1.33455,dead-end,4.058117,0.044799,,
1196.0,Dchs1,784,1608,387,577,RNA,0.002518,0.000106,None,0.081725,0.036232,0.199962,0.139792,3.9968596998362266e-07,6e-06,-1.206666,dead-end,5.215511,0.045494,,
